4.684312197,79.23374115,0,50
5.241016256,79.25219251,0,
5.797720315,79.27064388,0,
6.354424374,79.28909524,0,
6.911128433,79.30754661,0,
7.467832492,79.32599797,0,
8.024536551,79.34444934,0,
8.58124061,79.36290071,0,
9.137944668,79.38135207,0,
9.694648727,79.39980344,0,
10.25135279,79.4182548,0,
10.25451588,80.74411722,0,
10.81121994,80.76256858,0,
11.367924,80.78101995,0,
11.37108709,82.10688236,0,
10.81438303,82.08843099,0,
10.25767897,82.06997963,0,
9.70097491,82.05152826,0,
9.144270851,82.0330769,0,
8.587566792,82.01462553,0,
8.030862733,81.99617417,0,
7.474158674,81.9777228,0,
6.917454615,81.95927143,0,
6.360750556,81.94082007,0,
5.804046497,81.9223687,0,
5.247342439,81.90391734,0,
5.244179347,80.57805492,0,
5.800883406,80.59650629,0,
6.357587465,80.61495766,0,
6.914291524,80.63340902,0,
7.470995583,80.65186039,0,
8.027699642,80.67031175,0,
8.584403701,80.68876312,0,
9.14110776,80.70721448,0,
9.697811819,80.72566585,0,
11.92779115,82.12533372,0,
11.93095424,83.45119614,0,
12.4876583,83.4696475,0,
13.04436235,83.48809887,0,
13.04752545,84.81396128,0,
12.49082139,84.79550992,0,
11.93411733,84.77705855,0,
11.37741327,84.75860719,0,
10.82070921,84.74015582,0,
10.26400515,84.72170445,0,
9.707301092,84.70325309,0,
9.150597033,84.68480172,0,
8.593892975,84.66635036,0,
8.037188916,84.64789899,0,
7.480484857,84.62944763,0,
6.923780798,84.61099626,0,
6.367076739,84.5925449,0,
5.81037268,84.57409353,0,
5.253668621,84.55564216,0,
5.25050553,83.22977975,0,
5.807209589,83.24823112,0,
6.363913648,83.26668248,0,
6.920617707,83.28513385,0,
7.477321765,83.30358521,0,
8.034025824,83.32203658,0,
8.590729883,83.34048794,0,
9.147433942,83.35893931,0,
9.704138001,83.37739068,0,
10.26084206,83.39584204,0,
10.81754612,83.41429341,0,
11.37425018,83.43274477,0,
13.6042295,84.83241265,0,
14.16093356,84.85086401,0,
14.16409666,86.17672643,0,
14.72080071,86.19517779,0,
15.27750477,86.21362916,0,
15.28066786,87.53949157,0,
15.83737192,87.55794294,0,
16.39407598,87.5763943,0,
16.39723907,88.90225671,0,
16.95394313,88.92070808,0,
17.51064719,88.93915945,0,
18.06735125,88.95761081,0,
18.62405531,88.97606218,0,
19.18075937,88.99451354,0,
19.73746343,89.01296491,0,
20.29416749,89.03141627,0,
20.85087154,89.04986764,0,
20.84770845,87.72400523,0,
20.29100439,87.70555386,0,
19.73430034,87.6871025,0,
19.17759628,87.66865113,0,
19.17443319,86.34278872,0,
19.73113724,86.36124008,0,
20.2878413,86.37969145,0,
20.84454536,86.39814281,0,
20.84138227,85.0722804,0,
20.28467821,85.05382903,0,
19.72797415,85.03537767,0,
19.17127009,85.0169263,0,
19.168107,83.69106389,0,
19.72481106,83.70951526,0,
20.28151512,83.72796662,0,
20.27835203,82.40210421,0,
19.72164797,82.38365284,0,
19.16494391,82.36520148,0,
18.60823985,82.34675011,0,
18.60507676,81.0208877,0,
19.16178082,81.03933906,0,
19.71848488,81.05779043,0,
20.27518894,81.0762418,0,
19.71532179,79.73192802,0,
19.15861773,79.71347665,0,
18.60191367,79.69502529,0,
18.59875058,78.36916287,0,
18.04204652,78.35071151,0,
19.15545464,78.38761424,0,
19.7121587,78.4060656,0,
19.15229155,77.06175183,0,
18.59558749,77.04330046,0,
18.03888343,77.02484909,0,
18.03572034,75.69898668,0,
17.47901628,75.68053532,0,
18.5924244,75.71743805,0,
19.14912846,75.73588941,0,
18.58926131,74.39157563,0,
18.03255725,74.37312427,0,
17.47585319,74.3546729,0,
17.4726901,73.02881049,0,
18.02939416,73.04726186,0,
18.58609821,73.06571322,0,
18.02623106,71.72139944,0,
17.469527,71.70294808,0,
16.91282295,71.68449671,0,
16.35611889,71.66604535,0,
16.3529558,70.34018293,0,
16.90965985,70.3586343,0,
17.46636391,70.37708566,0,
18.02306797,70.39553703,0,
17.46320082,69.05122325,0,
16.90649676,69.03277188,0,
16.3497927,69.01432052,0,
15.79308865,68.99586915,0,
15.78992555,67.67000674,0,
16.34662961,67.68845811,0,
16.90333367,67.70690947,0,
17.46003773,67.72536084,0,
17.45687464,66.39949842,0,
16.90017058,66.38104706,0,
16.34346652,66.36259569,0,
15.78676246,66.34414433,0,
15.2300584,66.32569296,0,
15.22689531,64.99983055,0,
15.78359937,65.01828191,0,
16.34030343,65.03673328,0,
16.89700749,65.05518465,0,
18.01041561,65.09208738,0,
18.56711967,65.11053874,0,
19.12382373,65.12899011,0,
19.68052778,65.14744147,0,
19.68369088,66.47330389,0,
19.12698682,66.45485252,0,
18.57028276,66.43640116,0,
19.13014991,67.78071493,0,
19.68685397,67.7991663,0,
20.24355803,67.81761767,0,
20.80026208,67.83606903,0,
20.80342518,69.16193144,0,
21.36012923,69.18038281,0,
20.24672112,69.14348008,0,
19.69001706,69.12502871,0,
19.133313,69.10657735,0,
19.69318015,70.45089113,0,
20.24988421,70.46934249,0,
20.80658827,70.48779386,0,
21.36329233,70.50624522,0,
21.36645542,71.83210764,0,
21.92315948,71.850559,0,
20.80975136,71.81365627,0,
20.2530473,71.7952049,0,
20.81291445,73.13951868,0,
21.36961851,73.15797005,0,
21.92632257,73.17642141,0,
22.48302663,73.19487278,0,
22.48618972,74.52073519,0,
23.04289378,74.53918656,0,
21.92948566,74.50228383,0,
21.3727816,74.48383246,0,
21.93264875,75.82814624,0,
22.48935281,75.84659761,0,
23.04605687,75.86504897,0,
23.60276093,75.88350034,0,
23.60592402,77.20936275,0,
23.04921996,77.19091138,0,
22.4925159,77.17246002,0,
21.93581184,77.15400865,0,
22.49567899,78.49832243,0,
23.05238305,78.5167738,0,
23.60908711,78.53522516,0,
24.16579117,78.55367653,0,
24.72249523,78.57212789,0,
24.72565832,79.89799031,0,
24.16895426,79.87953894,0,
23.6122502,79.86108758,0,
23.05554614,79.84263621,0,
23.61541329,81.18694999,0,
24.17211735,81.20540135,0,
24.72882141,81.22385272,0,
25.28552547,81.24230409,0,
25.84222953,81.26075545,0,
25.84539262,82.58661786,0,
25.28868856,82.5681665,0,
24.7319845,82.54971513,0,
24.17528044,82.53126377,0,
24.73514759,83.87557755,0,
25.29185165,83.89402891,0,
25.84855571,83.91248028,0,
26.40525977,83.93093164,0,
26.96196383,83.94938301,0,
26.96512692,85.27524542,0,
26.40842286,85.25679406,0,
25.8517188,85.23834269,0,
25.29501474,85.21989133,0,
25.85488189,86.5642051,0,
26.41158595,86.58265647,0,
26.96829001,86.60110784,0,
27.52499407,86.6195592,0,
28.08169813,86.63801057,0,
28.63840219,86.65646193,0,
29.19510625,86.6749133,0,
29.7518103,86.69336466,0,
30.30851436,86.71181603,0,
30.86521842,86.73026739,0,
31.42192248,86.74871876,0,
31.97862654,86.76717013,0,
32.5353306,86.78562149,0,
32.53849369,88.1114839,0,
33.09519775,88.12993527,0,
31.98178963,88.09303254,0,
31.42508557,88.07458117,0,
30.86838151,88.05612981,0,
30.31167746,88.03767844,0,
29.7549734,88.01922708,0,
29.19826934,88.00077571,0,
28.64156528,87.98232434,0,
28.08486122,87.96387298,0,
27.52815716,87.94542161,0,
26.9714531,87.92697025,0,
26.41474904,87.90851888,0,
26.97461619,89.25283266,0,
27.53132025,89.27128403,0,
28.08802431,89.28973539,0,
28.64472837,89.30818676,0,
29.20143243,89.32663812,0,
29.75813649,89.34508949,0,
30.31484055,89.36354085,0,
30.87154461,89.38199222,0,
31.42824866,89.40044359,0,
31.98495272,89.41889495,0,
32.54165678,89.43734632,0,
33.09836084,89.45579768,0,
33.10152393,90.7816601,0,
32.54481987,90.76320873,0,
31.98811581,90.74475736,0,
31.43141176,90.726306,0,
30.8747077,90.70785463,0,
30.31800364,90.68940327,0,
29.76129958,90.6709519,0,
29.20459552,90.65250054,0,
28.64789146,90.63404917,0,
28.0911874,90.61559781,0,
27.53448334,90.59714644,0,
28.09435049,91.94146022,0,
28.65105455,91.95991158,0,
29.20775861,91.97836295,0,
29.76446267,91.99681432,0,
30.32116673,92.01526568,0,
30.87787079,92.03371705,0,
31.43457485,92.05216841,0,
31.99127891,92.07061978,0,
32.54798296,92.08907114,0,
33.10468702,92.10752251,0,
33.10785011,93.43338492,0,
32.55114606,93.41493356,0,
31.994442,93.39648219,0,
31.43773794,93.37803083,0,
30.88103388,93.35957946,0,
30.32432982,93.34112809,0,
29.76762576,93.32267673,0,
29.2109217,93.30422536,0,
29.77078885,94.64853914,0,
30.32749291,94.66699051,0,
30.88419697,94.68544187,0,
31.44090103,94.70389324,0,
31.99760509,94.7223446,0,
32.55430915,94.74079597,0,
33.11101321,94.75924733,0,
32.55747224,96.06665838,0,
32.00076818,96.04820702,0,
31.44406412,96.02975565,0,
30.88736006,96.01130429,0,
20.86352391,94.35331729,0,
20.30681985,94.33486593,0,
19.75011579,94.31641456,0,
19.19341173,94.2979632,0,
18.63670767,94.27951183,0,
18.08000361,94.26106046,0,
17.52329956,94.2426091,0,
16.9665955,94.22415773,0,
16.40989144,94.20570637,0,
15.85318738,94.187255,0,
15.29648332,94.16880364,0,
14.73977926,94.15035227,0,
14.1830752,94.1319009,0,
13.62637114,94.11344954,0,
13.06966708,94.09499817,0,
13.06650399,92.76913576,0,
12.50979993,92.7506844,0,
11.95309588,92.73223303,0,
11.94993278,91.40637062,0,
12.50663684,91.42482198,0,
13.0633409,91.44327335,0,
13.62004496,91.46172471,0,
14.17674902,91.48017608,0,
14.73345308,91.49862744,0,
15.29015714,91.51707881,0,
15.8468612,91.53553018,0,
16.40356526,91.55398154,0,
16.96026931,91.57243291,0,
17.51697337,91.59088427,0,
18.07367743,91.60933564,0,
18.63038149,91.627787,0,
19.18708555,91.64623837,0,
19.74378961,91.66468973,0,
20.30049367,91.6831411,0,
20.85719773,91.70159247,0,
20.86036082,93.02745488,0,
20.30365676,93.00900351,0,
19.7469527,92.99055215,0,
19.19024864,92.97210078,0,
18.63354458,92.95364942,0,
18.07684052,92.93519805,0,
17.52013646,92.91674669,0,
16.96343241,92.89829532,0,
16.40672835,92.87984395,0,
15.85002429,92.86139259,0,
15.29332023,92.84294122,0,
14.73661617,92.82448986,0,
14.17991211,92.80603849,0,
13.62320805,92.78758713,0,
11.39322873,91.38791925,0,
10.83652467,91.36946789,0,
10.83336158,90.04360547,0,
11.39006563,90.06205684,0,
11.94676969,90.0805082,0,
12.50347375,90.09895957,0,
13.06017781,90.11741093,0,
13.61688187,90.1358623,0,
14.17358593,90.15431367,0,
14.73028999,90.17276503,0,
15.28699405,90.1912164,0,
15.84369811,90.20966776,0,
16.40040216,90.22811913,0,
16.95710622,90.24657049,0,
17.51381028,90.26502186,0,
18.07051434,90.28347322,0,
18.6272184,90.30192459,0,
19.18392246,90.32037596,0,
19.74062652,90.33882732,0,
20.29733058,90.35727869,0,
20.85403464,90.37573005,0,
15.84053501,88.88380535,0,
15.28383096,88.86535398,0,
14.7271269,88.84690262,0,
14.17042284,88.82845125,0,
13.61371878,88.80999989,0,
13.05701472,88.79154852,0,
